"site_no","date","discharge"
"02357000",1993-05-26,140
"02357000",1993-05-27,134
"02357000",1993-05-28,128
"02357000",1993-05-29,124
"02357000",1993-05-30,117
"02357000",1993-05-31,112
"02357000",1993-06-01,111
"02357000",1993-06-02,123
"02357000",1993-06-03,126
"02357000",1993-06-04,116
"02357000",1993-06-05,105
"02357000",1993-06-06,94
"02357000",1993-06-07,87
"02357000",1993-06-08,83
"02357000",1993-06-09,78
"02357000",1993-06-10,71
"02357000",1993-06-11,66
"02357000",1993-06-12,63
"02357000",1993-06-13,61
"02357000",1993-06-14,60
"02357000",1993-06-15,60
"02357000",1993-06-16,57
"02357000",1993-06-17,54
"02357000",1993-06-18,50
"02357000",1993-06-19,47
"02357000",1993-06-20,44
"02357000",1993-06-21,43
"02357000",1993-06-22,42
"02357000",1993-06-23,40
"02357000",1993-06-24,38
"02357000",1993-06-25,37
"02357000",1993-06-26,36
"02357000",1993-06-27,37
"02357000",1993-06-28,41
"02357000",1993-06-29,46
"02357000",1993-06-30,49
"02357000",1993-07-01,51
"02357000",1993-07-02,54
"02357000",1993-07-03,55
"02357000",1993-07-04,53
"02357000",1993-07-05,49
"02357000",1993-07-06,47
"02357000",1993-07-07,44
"02357000",1993-07-08,46
"02357000",1993-07-09,44
"02357000",1993-07-10,43
"02357000",1993-07-11,41
"02357000",1993-07-12,39
"02357000",1993-07-13,39
"02357000",1993-07-14,38
"02357000",1993-07-15,36
"02357000",1993-07-16,34
"02357000",1993-07-17,31
"02357000",1993-07-18,27
"02357000",1993-07-19,24
"02357000",1993-07-20,23
"02357000",1993-07-21,21
"02357000",1993-07-22,20
"02357000",1993-07-23,26
"02357000",1993-07-24,31
"02357000",1993-07-25,29
"02357000",1993-07-26,30
"02357000",1993-07-27,30
"02357000",1993-07-28,29
"02357000",1993-07-29,28
"02357000",1993-07-30,26
"02357000",1993-07-31,22
"02357000",1993-08-01,21
"02357000",1993-08-02,20
"02357000",1993-08-03,19
"02357000",1993-08-04,18
"02357000",1993-08-05,16
"02357000",1993-08-06,16
"02357000",1993-08-07,17
"02357000",1993-08-08,19
"02357000",1993-08-09,21
"02357000",1993-08-10,23
"02357000",1993-08-11,29
"02357000",1993-08-12,30
"02357000",1993-08-13,30
"02357000",1993-08-14,30
"02357000",1993-08-15,30
"02357000",1993-08-16,31
"02357000",1993-08-17,32
"02357000",1993-08-18,31
"02357000",1993-08-19,29
"02357000",1993-08-20,28
"02357000",1993-08-21,27
"02357000",1993-08-22,24
"02357000",1993-08-23,22
"02357000",1993-08-24,20
"02357000",1993-08-25,18
"02357000",1993-08-26,16
"02357000",1993-08-27,15
"02357000",1993-08-28,14
"02357000",1993-08-29,14
"02357000",1993-08-30,16
"02357000",1993-08-31,24
"02357000",1993-09-01,24
"02357000",1993-09-02,24
"02357000",1993-09-03,23
"02357000",1993-09-04,24
"02357000",1993-09-05,30
"02357000",1993-09-06,36
"02357000",1993-09-07,35
"02357000",1993-09-08,34
"02357000",1993-09-09,33
"02357000",1993-09-10,36
"02357000",1993-09-11,46
"02357000",1993-09-12,41
"02357000",1993-09-13,39
"02357000",1993-09-14,37
"02357000",1993-09-15,35
"02357000",1993-09-16,35
"02357000",1993-09-17,34
"02357000",1993-09-18,33
"02357000",1993-09-19,33
"02357000",1993-09-20,34
"02357000",1993-09-21,35
"02357000",1993-09-22,33
"02357000",1993-09-23,36
"02357000",1993-09-24,42
"02357000",1993-09-25,38
"02357000",1993-09-26,33
"02357000",1993-09-27,31
"02357000",1993-09-28,30
"02357000",1993-09-29,29
"02357000",1993-09-30,27
"02357000",1993-10-01,26
"02357000",1993-10-02,25
"02357000",1993-10-03,25
"02357000",1993-10-04,24
"02357000",1993-10-05,23
"02357000",1993-10-06,22
"02357000",1993-10-07,22
"02357000",1993-10-08,23
"02357000",1993-10-09,23
"02357000",1993-10-10,24
"02357000",1993-10-11,24
"02357000",1993-10-12,24
"02357000",1993-10-13,23
"02357000",1993-10-14,22
"02357000",1993-10-15,22
"02357000",1993-10-16,27
"02357000",1993-10-17,31
"02357000",1993-10-18,34
"02357000",1993-10-19,34
"02357000",1993-10-20,33
"02357000",1993-10-21,31
"02357000",1993-10-22,30
"02357000",1993-10-23,28
"02357000",1993-10-24,28
"02357000",1993-10-25,27
"02357000",1993-10-26,27
"02357000",1993-10-27,26
"02357000",1993-10-28,26
"02357000",1993-10-29,25
"02357000",1993-10-30,35
"02357000",1993-10-31,50
"02357000",1993-11-01,64
"02357000",1993-11-02,70
"02357000",1993-11-03,64
"02357000",1993-11-04,66
"02357000",1993-11-05,73
"02357000",1993-11-06,77
"02357000",1993-11-07,84
"02357000",1993-11-08,89
"02357000",1993-11-09,92
"02357000",1993-11-10,94
"02357000",1993-11-11,101
"02357000",1993-11-12,103
"02357000",1993-11-13,100
"02357000",1993-11-14,93
"02357000",1993-11-15,87
"02357000",1993-11-16,84
"02357000",1993-11-17,81
"02357000",1993-11-18,77
"02357000",1993-11-19,75
"02357000",1993-11-20,73
"02357000",1993-11-21,71
"02357000",1993-11-22,69
"02357000",1993-11-23,68
"02357000",1993-11-24,66
"02357000",1993-11-25,64
"02357000",1993-11-26,63
"02357000",1993-11-27,68
"02357000",1993-11-28,71
"02357000",1993-11-29,72
"02357000",1993-11-30,75
"02357000",1993-12-01,76
"02357000",1993-12-02,78
"02357000",1993-12-03,79
"02357000",1993-12-04,77
"02357000",1993-12-05,76
"02357000",1993-12-06,76
"02357000",1993-12-07,75
"02357000",1993-12-08,73
"02357000",1993-12-09,71
"02357000",1993-12-10,73
"02357000",1993-12-11,74
"02357000",1993-12-12,73
"02357000",1993-12-13,73
"02357000",1993-12-14,74
"02357000",1993-12-15,77
"02357000",1993-12-16,82
"02357000",1993-12-17,86
"02357000",1993-12-18,86
"02357000",1993-12-19,87
"02357000",1993-12-20,93
"02357000",1993-12-21,105
"02357000",1993-12-22,121
"02357000",1993-12-23,146
"02357000",1993-12-24,178
"02357000",1993-12-25,204
"02357000",1993-12-26,245
"02357000",1993-12-27,269
"02357000",1993-12-28,287
"02357000",1993-12-29,295
"02357000",1993-12-30,275
"02357000",1993-12-31,247
"02357000",1994-01-01,225
"02357000",1994-01-02,213
"02357000",1994-01-03,207
"02357000",1994-01-04,208
"02357000",1994-01-05,203
"02357000",1994-01-06,198
"02357000",1994-01-07,198
"02357000",1994-01-08,196
"02357000",1994-01-09,192
"02357000",1994-01-10,188
"02357000",1994-01-11,182
"02357000",1994-01-12,179
"02357000",1994-01-13,177
"02357000",1994-01-14,176
"02357000",1994-01-15,175
"02357000",1994-01-16,173
"02357000",1994-01-17,178
"02357000",1994-01-18,189
"02357000",1994-01-19,192
"02357000",1994-01-20,191
"02357000",1994-01-21,196
"02357000",1994-01-22,205
"02357000",1994-01-23,220
"02357000",1994-01-24,217
"02357000",1994-01-25,203
"02357000",1994-01-26,189
"02357000",1994-01-27,179
"02357000",1994-01-28,241
"02357000",1994-01-29,367
"02357000",1994-01-30,494
"02357000",1994-01-31,671
"02357000",1994-02-01,868
"02357000",1994-02-02,1090
"02357000",1994-02-03,1090
"02357000",1994-02-04,977
"02357000",1994-02-05,864
"02357000",1994-02-06,786
"02357000",1994-02-07,729
"02357000",1994-02-08,704
"02357000",1994-02-09,692
"02357000",1994-02-10,688
"02357000",1994-02-11,719
"02357000",1994-02-12,708
"02357000",1994-02-13,665
"02357000",1994-02-14,643
"02357000",1994-02-15,631
"02357000",1994-02-16,619
"02357000",1994-02-17,593
"02357000",1994-02-18,549
"02357000",1994-02-19,507
"02357000",1994-02-20,478
"02357000",1994-02-21,457
"02357000",1994-02-22,439
"02357000",1994-02-23,431
"02357000",1994-02-24,475
"02357000",1994-02-25,499
"02357000",1994-02-26,627
"02357000",1994-02-27,835
"02357000",1994-02-28,981
"02357000",1994-03-01,958
"02357000",1994-03-02,1080
"02357000",1994-03-03,1610
"02357000",1994-03-04,2940
"02357000",1994-03-05,4000
"02357000",1994-03-06,3290
"02357000",1994-03-07,2250
"02357000",1994-03-08,1670
"02357000",1994-03-09,1370
"02357000",1994-03-10,1200
"02357000",1994-03-11,1100
"02357000",1994-03-12,1090
"02357000",1994-03-13,1070
"02357000",1994-03-14,1090
"02357000",1994-03-15,1010
"02357000",1994-03-16,888
"02357000",1994-03-17,791
"02357000",1994-03-18,729
"02357000",1994-03-19,678
"02357000",1994-03-20,634
"02357000",1994-03-21,594
"02357000",1994-03-22,559
"02357000",1994-03-23,531
"02357000",1994-03-24,510
"02357000",1994-03-25,622
"02357000",1994-03-26,1050
"02357000",1994-03-27,1390
"02357000",1994-03-28,1600
"02357000",1994-03-29,2270
"02357000",1994-03-30,2080
"02357000",1994-03-31,1680
"02357000",1994-04-01,1430
"02357000",1994-04-02,1290
"02357000",1994-04-03,1120
"02357000",1994-04-04,973
"02357000",1994-04-05,903
"02357000",1994-04-06,850
"02357000",1994-04-07,822
"02357000",1994-04-08,761
"02357000",1994-04-09,700
"02357000",1994-04-10,639
"02357000",1994-04-11,587
"02357000",1994-04-12,579
"02357000",1994-04-13,900
"02357000",1994-04-14,1290
"02357000",1994-04-15,1650
"02357000",1994-04-16,1860
"02357000",1994-04-17,1990
"02357000",1994-04-18,1760
"02357000",1994-04-19,1410
"02357000",1994-04-20,1180
"02357000",1994-04-21,1010
"02357000",1994-04-22,895
"02357000",1994-04-23,1020
"02357000",1994-04-24,1290
"02357000",1994-04-25,1460
"02357000",1994-04-26,1480
"02357000",1994-04-27,1350
"02357000",1994-04-28,1090
"02357000",1994-04-29,880
"02357000",1994-04-30,748
"02357000",1994-05-01,677
"02357000",1994-05-02,615
"02357000",1994-05-03,582
"02357000",1994-05-04,581
"02357000",1994-05-05,582
"02357000",1994-05-06,562
"02357000",1994-05-07,543
"02357000",1994-05-08,545
"02357000",1994-05-09,526
"02357000",1994-05-10,470
"02357000",1994-05-11,435
"02357000",1994-05-12,408
"02357000",1994-05-13,385
"02357000",1994-05-14,353
"02357000",1994-05-15,341
"02357000",1994-05-16,335
"02357000",1994-05-17,296
"02357000",1994-05-18,274
"02357000",1994-05-19,257
"02357000",1994-05-20,233
"02357000",1994-05-21,214
"02357000",1994-05-22,199
"02357000",1994-05-23,187
"02357000",1994-05-24,175
"02357000",1994-05-25,162
"02357000",1994-05-26,150
"02357000",1994-05-27,144
"02357000",1994-05-28,136
"02357000",1994-05-29,129
"02357000",1994-05-30,127
"02357000",1994-05-31,142
"02357000",1994-06-01,167
"02357000",1994-06-02,184
"02357000",1994-06-03,189
"02357000",1994-06-04,181
"02357000",1994-06-05,196
"02357000",1994-06-06,191
"02357000",1994-06-07,234
"02357000",1994-06-08,282
"02357000",1994-06-09,348
"02357000",1994-06-10,426
"02357000",1994-06-11,495
"02357000",1994-06-12,521
"02357000",1994-06-13,528
"02357000",1994-06-14,503
"02357000",1994-06-15,502
"02357000",1994-06-16,519
"02357000",1994-06-17,501
"02357000",1994-06-18,453
"02357000",1994-06-19,518
"02357000",1994-06-20,672
"02357000",1994-06-21,856
"02357000",1994-06-22,880
"02357000",1994-06-23,771
"02357000",1994-06-24,673
"02357000",1994-06-25,785
"02357000",1994-06-26,1070
"02357000",1994-06-27,1120
"02357000",1994-06-28,1020
"02357000",1994-06-29,889
"02357000",1994-06-30,776
"02357000",1994-07-01,645
"02357000",1994-07-02,544
"02357000",1994-07-03,503
"02357000",1994-07-04,550
"02357000",1994-07-05,848
"02357000",1994-07-06,1410
"02357000",1994-07-07,4900
"02357000",1994-07-08,11900
"02357000",1994-07-09,11000
"02357000",1994-07-10,6750
"02357000",1994-07-11,4300
"02357000",1994-07-12,3200
"02357000",1994-07-13,2510
"02357000",1994-07-14,2110
"02357000",1994-07-15,2010
"02357000",1994-07-16,1830
"02357000",1994-07-17,1630
"02357000",1994-07-18,1460
"02357000",1994-07-19,1290
"02357000",1994-07-20,1220
"02357000",1994-07-21,1110
"02357000",1994-07-22,1090
"02357000",1994-07-23,1030
"02357000",1994-07-24,965
"02357000",1994-07-25,841
"02357000",1994-07-26,844
"02357000",1994-07-27,997
"02357000",1994-07-28,1110
"02357000",1994-07-29,996
"02357000",1994-07-30,992
"02357000",1994-07-31,1030
"02357000",1994-08-01,877
"02357000",1994-08-02,716
"02357000",1994-08-03,647
"02357000",1994-08-04,615
"02357000",1994-08-05,655
"02357000",1994-08-06,876
"02357000",1994-08-07,887
"02357000",1994-08-08,746
"02357000",1994-08-09,652
"02357000",1994-08-10,633
"02357000",1994-08-11,561
"02357000",1994-08-12,486
"02357000",1994-08-13,426
"02357000",1994-08-14,414
"02357000",1994-08-15,416
"02357000",1994-08-16,646
"02357000",1994-08-17,930
"02357000",1994-08-18,1350
"02357000",1994-08-19,1510
"02357000",1994-08-20,1460
"02357000",1994-08-21,1330
"02357000",1994-08-22,1190
"02357000",1994-08-23,1130
"02357000",1994-08-24,1070
"02357000",1994-08-25,915
"02357000",1994-08-26,778
"02357000",1994-08-27,673
"02357000",1994-08-28,582
"02357000",1994-08-29,512
"02357000",1994-08-30,464
"02357000",1994-08-31,424
"02357000",1994-09-01,388
"02357000",1994-09-02,361
"02357000",1994-09-03,342
"02357000",1994-09-04,326
"02357000",1994-09-05,320
"02357000",1994-09-06,319
"02357000",1994-09-07,307
"02357000",1994-09-08,295
"02357000",1994-09-09,338
"02357000",1994-09-10,452
"02357000",1994-09-11,490
"02357000",1994-09-12,530
"02357000",1994-09-13,552
"02357000",1994-09-14,539
"02357000",1994-09-15,459
"02357000",1994-09-16,408
"02357000",1994-09-17,413
"02357000",1994-09-18,491
"02357000",1994-09-19,606
"02357000",1994-09-20,719
"02357000",1994-09-21,992
"02357000",1994-09-22,1160
"02357000",1994-09-23,869
"02357000",1994-09-24,701
"02357000",1994-09-25,614
"02357000",1994-09-26,589
"02357000",1994-09-27,557
"02357000",1994-09-28,512
"02357000",1994-09-29,450
"02357000",1994-09-30,399
"02357000",1994-10-01,360
"02357000",1994-10-02,497
"02357000",1994-10-03,1040
"02357000",1994-10-04,1850
"02357000",1994-10-05,2840
"02357000",1994-10-06,2950
"02357000",1994-10-07,2250
"02357000",1994-10-08,1580
"02357000",1994-10-09,1190
"02357000",1994-10-10,977
"02357000",1994-10-11,918
"02357000",1994-10-12,910
"02357000",1994-10-13,953
"02357000",1994-10-14,970
"02357000",1994-10-15,996
"02357000",1994-10-16,944
"02357000",1994-10-17,878
"02357000",1994-10-18,816
"02357000",1994-10-19,742
"02357000",1994-10-20,669
"02357000",1994-10-21,615
"02357000",1994-10-22,609
"02357000",1994-10-23,593
"02357000",1994-10-24,570
"02357000",1994-10-25,560
"02357000",1994-10-26,554
"02357000",1994-10-27,533
"02357000",1994-10-28,500
"02357000",1994-10-29,470
"02357000",1994-10-30,458
"02357000",1994-10-31,447
"02357000",1994-11-01,467
"02357000",1994-11-02,473
"02357000",1994-11-03,510
"02357000",1994-11-04,551
"02357000",1994-11-05,533
"02357000",1994-11-06,485
"02357000",1994-11-07,447
"02357000",1994-11-08,421
"02357000",1994-11-09,405
"02357000",1994-11-10,397
"02357000",1994-11-11,400
"02357000",1994-11-12,398
"02357000",1994-11-13,386
"02357000",1994-11-14,375
"02357000",1994-11-15,367
"02357000",1994-11-16,358
"02357000",1994-11-17,344
"02357000",1994-11-18,331
"02357000",1994-11-19,320
"02357000",1994-11-20,311
"02357000",1994-11-21,304
"02357000",1994-11-22,297
"02357000",1994-11-23,290
"02357000",1994-11-24,281
"02357000",1994-11-25,275
"02357000",1994-11-26,270
"02357000",1994-11-27,267
"02357000",1994-11-28,263
"02357000",1994-11-29,277
"02357000",1994-11-30,409
"02357000",1994-12-01,683
"02357000",1994-12-02,857
"02357000",1994-12-03,1110
"02357000",1994-12-04,1310
"02357000",1994-12-05,1570
"02357000",1994-12-06,2350
"02357000",1994-12-07,3370
"02357000",1994-12-08,3360
"02357000",1994-12-09,2550
"02357000",1994-12-10,1840
"02357000",1994-12-11,1640
"02357000",1994-12-12,1470
"02357000",1994-12-13,1470
"02357000",1994-12-14,1380
"02357000",1994-12-15,1260
"02357000",1994-12-16,1120
"02357000",1994-12-17,990
"02357000",1994-12-18,905
"02357000",1994-12-19,840
"02357000",1994-12-20,790
"02357000",1994-12-21,749
"02357000",1994-12-22,713
"02357000",1994-12-23,681
"02357000",1994-12-24,649
"02357000",1994-12-25,623
"02357000",1994-12-26,598
"02357000",1994-12-27,575
"02357000",1994-12-28,554
"02357000",1994-12-29,536
"02357000",1994-12-30,538
"02357000",1994-12-31,544
"02357000",1995-01-01,558
"02358000",1990-01-01,25300
"02358000",1990-01-02,39400
"02358000",1990-01-03,50400
"02358000",1990-01-04,54500
"02358000",1990-01-05,55600
"02358000",1990-01-06,49400
"02358000",1990-01-07,54300
"02358000",1990-01-08,64900
"02358000",1990-01-09,71400
"02358000",1990-01-10,69600
"02358000",1990-01-11,68500
"02358000",1990-01-12,68800
"02358000",1990-01-13,66100
"02358000",1990-01-14,53400
"02358000",1990-01-15,47000
"02358000",1990-01-16,51100
"02358000",1990-01-17,48200
"02358000",1990-01-18,43400
"02358000",1990-01-19,41400
"02358000",1990-01-20,37500
"02358000",1990-01-21,30700
"02358000",1990-01-22,29700
"02358000",1990-01-23,36100
"02358000",1990-01-24,46800
"02358000",1990-01-25,53600
"02358000",1990-01-26,55000
"02358000",1990-01-27,55600
"02358000",1990-01-28,55800
"02358000",1990-01-29,53600
"02358000",1990-01-30,49600
"02358000",1990-01-31,51100
"02358000",1990-02-01,53700
"02358000",1990-02-02,56600
"02358000",1990-02-03,54000
"02358000",1990-02-04,45400
"02358000",1990-02-05,41100
"02358000",1990-02-06,36300
"02358000",1990-02-07,31600
"02358000",1990-02-08,31000
"02358000",1990-02-09,32700
"02358000",1990-02-10,38400
"02358000",1990-02-11,42200
"02358000",1990-02-12,44000
"02358000",1990-02-13,47700
"02358000",1990-02-14,51500
"02358000",1990-02-15,50900
"02358000",1990-02-16,50500
"02358000",1990-02-17,55900
"02358000",1990-02-18,59000
"02358000",1990-02-19,59900
"02358000",1990-02-20,61300
"02358000",1990-02-21,66800
"02358000",1990-02-22,72900
"02358000",1990-02-23,75100
"02358000",1990-02-24,75700
"02358000",1990-02-25,73400
"02358000",1990-02-26,67900
"02358000",1990-02-27,63900
"02358000",1990-02-28,62500
"02358000",1990-03-01,58400
"02358000",1990-03-02,50100
"02358000",1990-03-03,42000
"02358000",1990-03-04,36600
"02358000",1990-03-05,33100
"02358000",1990-03-06,32700
"02358000",1990-03-07,33200
"02358000",1990-03-08,33500
"02358000",1990-03-09,33700
"02358000",1990-03-10,33500
"02358000",1990-03-11,32900
"02358000",1990-03-12,31500
"02358000",1990-03-13,28400
"02358000",1990-03-14,26000
"02358000",1990-03-15,25700
"02358000",1990-03-16,27200
"02358000",1990-03-17,66000
"02358000",1990-03-18,106000
"02358000",1990-03-19,154000
"02358000",1990-03-20,177000
"02358000",1990-03-21,170000
"02358000",1990-03-22,135000
"02358000",1990-03-23,117000
"02358000",1990-03-24,102000
"02358000",1990-03-25,90700
"02358000",1990-03-26,83200
"02358000",1990-03-27,77500
"02358000",1990-03-28,70300
"02358000",1990-03-29,58800
"02358000",1990-03-30,53400
"02358000",1990-03-31,55200
"02358000",1990-04-01,50300
"02358000",1990-04-02,48600
"02358000",1990-04-03,47100
"02358000",1990-04-04,44100
"02358000",1990-04-05,43100
"02358000",1990-04-06,38000
"02358000",1990-04-07,34500
"02358000",1990-04-08,29000
"02358000",1990-04-09,27400
"02358000",1990-04-10,27800
"02358000",1990-04-11,29000
"02358000",1990-04-12,30700
"02358000",1990-04-13,32300
"02358000",1990-04-14,27800
"02358000",1990-04-15,25800
"02358000",1990-04-16,24800
"02358000",1990-04-17,23300
"02358000",1990-04-18,23100
"02358000",1990-04-19,19100
"02358000",1990-04-20,18300
"02358000",1990-04-21,19400
"02358000",1990-04-22,20000
"02358000",1990-04-23,19800
"02358000",1990-04-24,19300
"02358000",1990-04-25,18800
"02358000",1990-04-26,17100
"02358000",1990-04-27,17100
"02358000",1990-04-28,19100
"02358000",1990-04-29,19200
"02358000",1990-04-30,19200
"02358000",1990-05-01,14500
"02358000",1990-05-02,15400
"02358000",1990-05-03,16200
"02358000",1990-05-04,15700
"02358000",1990-05-05,15800
"02358000",1990-05-06,16300
"02358000",1990-05-07,16900
"02358000",1990-05-08,16900
"02358000",1990-05-09,17000
"02358000",1990-05-10,17200
"02358000",1990-05-11,17100
"02358000",1990-05-12,17100
"02358000",1990-05-13,17300
"02358000",1990-05-14,17600
"02358000",1990-05-15,17600
"02358000",1990-05-16,17700
"02358000",1990-05-17,17700
"02358000",1990-05-18,17600
"02358000",1990-05-19,17600
"02358000",1990-05-20,17600
"02358000",1990-05-21,17400
"02358000",1990-05-22,17500
"02358000",1990-05-23,17400
"02358000",1990-05-24,17500
"02358000",1990-05-25,17400
"02358000",1990-05-26,17300
"02358000",1990-05-27,18100
"02358000",1990-05-28,17800
"02358000",1990-05-29,17700
"02358000",1990-05-30,17500
"02358000",1990-05-31,17500
"02358000",1990-06-01,17200
"02358000",1990-06-02,17100
"02358000",1990-06-03,17200
